ClaimNo,ClaimMadeBusiness,AccidentDate,ReportDate,Covariate,Line,Type,TotalLoss,ClaimLiability,Limit,Deductible,TotalPayment,ClaimStatus,PaymentDate,CloseDate
1892,FALSE,2004-03-15,2004-05-04,NA,GEN,LB,1213.219445,TRUE,1.00E+07,0,1213.219445,CLOSED,,2006-04-27
1893,FALSE,2004-03-14,2004-03-26,NA,GEN,LB,7102.751182,TRUE,1.00E+07,0,7102.751182,CLOSED,,2009-11-18
1894,FALSE,2004-03-30,2004-07-25,NA,GEN,LB,30237.86879,TRUE,1.00E+07,0,30237.86879,CLOSED,,2011-08-21
1895,FALSE,2004-03-20,2004-12-12,NA,GEN,LB,11746.84139,TRUE,1.00E+07,0,11746.84139,CLOSED,,2006-05-26
1896,FALSE,2004-03-27,2004-04-01,NA,GEN,LB,2056.247832,TRUE,1.00E+07,0,2056.247832,CLOSED,,2004-09-15
1897,FALSE,2004-03-23,2004-08-22,NA,GEN,LB,20076.73915,TRUE,1.00E+07,0,20076.73915,CLOSED,,2008-10-04
1898,FALSE,2004-03-11,2004-06-20,NA,GEN,LB,6359.038523,TRUE,1.00E+07,0,6359.038523,CLOSED,,2006-04-30
1899,FALSE,2004-03-23,2004-08-05,NA,GEN,LB,672.8096214,TRUE,1.00E+07,0,672.8096214,CLOSED,,2004-10-15
1900,FALSE,2004-03-10,2004-04-12,NA,GEN,LB,10804.40591,TRUE,1.00E+07,0,10804.40591,CLOSED,,2006-10-15
1901,FALSE,2004-03-20,2004-09-12,NA,GEN,LB,2814.814308,TRUE,1.00E+07,0,2814.814308,CLOSED,,2008-04-21
1902,FALSE,2004-03-14,2004-04-04,NA,GEN,LB,2216.079489,TRUE,1.00E+07,0,2216.079489,CLOSED,,2007-06-02
1903,FALSE,2004-03-24,2004-11-06,NA,GEN,LB,7816.841131,TRUE,1.00E+07,0,7816.841131,CLOSED,,2016-09-26
1904,FALSE,2004-03-06,2004-03-07,NA,GEN,LB,23232.4206,TRUE,1.00E+07,0,23232.4206,CLOSED,,2008-09-28
1905,FALSE,2004-03-23,2004-06-08,NA,GEN,LB,19677.78787,TRUE,1.00E+07,0,19677.78787,CLOSED,,2010-09-15
1906,FALSE,2004-03-11,2004-03-22,NA,GEN,LB,18783.96473,TRUE,1.00E+07,0,18783.96473,CLOSED,,2019-09-27
1907,FALSE,2004-04-24,2004-06-01,NA,GEN,LB,22075.02246,TRUE,1.00E+07,0,22075.02246,CLOSED,,2016-03-27
1908,FALSE,2004-04-25,2004-05-16,NA,GEN,LB,5949.305618,TRUE,1.00E+07,0,5949.305618,CLOSED,,2005-07-29
1909,FALSE,2004-04-28,2004-09-17,NA,GEN,LB,17648.17539,TRUE,1.00E+07,0,17648.17539,CLOSED,,2006-03-03
1910,FALSE,2004-04-01,2004-05-14,NA,GEN,LB,18959.83545,TRUE,1.00E+07,0,18959.83545,CLOSED,,2008-04-18
1911,FALSE,2004-04-13,2004-09-09,NA,GEN,LB,5182.405835,TRUE,1.00E+07,0,5182.405835,CLOSED,,2006-06-24
1912,FALSE,2004-04-01,2004-05-02,NA,GEN,LB,5873.932858,TRUE,1.00E+07,0,5873.932858,CLOSED,,2010-10-05
1913,FALSE,2004-04-06,2004-05-28,NA,GEN,LB,13286.99263,TRUE,1.00E+07,0,13286.99263,CLOSED,,2009-09-18
1914,FALSE,2004-04-28,2004-06-05,NA,GEN,LB,9312.890949,TRUE,1.00E+07,0,9312.890949,CLOSED,,2009-01-29
1915,FALSE,2004-04-03,2004-04-28,NA,GEN,LB,3391.556557,TRUE,1.00E+07,0,3391.556557,CLOSED,,2005-03-01
1916,FALSE,2004-04-02,2004-08-08,NA,GEN,LB,10139.49111,TRUE,1.00E+07,0,10139.49111,CLOSED,,2009-08-10
1917,FALSE,2004-04-08,2004-04-26,NA,GEN,LB,2425.189205,TRUE,1.00E+07,0,2425.189205,CLOSED,,2007-12-31
1918,FALSE,2004-04-26,2004-04-27,NA,GEN,LB,11646.65285,TRUE,1.00E+07,0,11646.65285,CLOSED,,2005-08-08
1919,FALSE,2004-04-26,2004-07-03,NA,GEN,LB,11733.37184,TRUE,1.00E+07,0,11733.37184,CLOSED,,2010-09-21
1920,FALSE,2004-04-25,2004-08-30,NA,GEN,LB,9871.366339,TRUE,1.00E+07,0,9871.366339,CLOSED,,2006-05-06
1921,FALSE,2004-04-08,2004-08-05,NA,GEN,LB,5397.517528,TRUE,1.00E+07,0,5397.517528,CLOSED,,2007-09-15
1922,FALSE,2004-04-14,2004-06-24,NA,GEN,LB,13164.54629,TRUE,1.00E+07,0,13164.54629,CLOSED,,2013-02-04
1923,FALSE,2004-04-23,2004-11-05,NA,GEN,LB,5528.27279,TRUE,1.00E+07,0,5528.27279,CLOSED,,2008-03-28
1924,FALSE,2004-04-11,2004-05-18,NA,GEN,LB,5019.095466,TRUE,1.00E+07,0,5019.095466,CLOSED,,2004-11-27
1925,FALSE,2004-04-15,2004-06-10,NA,GEN,LB,2964.548984,TRUE,1.00E+07,0,2964.548984,CLOSED,,2006-06-18
1926,FALSE,2004-04-08,2004-08-13,NA,GEN,LB,14432.07314,TRUE,1.00E+07,0,14432.07314,CLOSED,,2009-03-16
1927,FALSE,2004-04-01,2004-05-08,NA,GEN,LB,5213.555598,TRUE,1.00E+07,0,5213.555598,CLOSED,,2005-08-09
1928,FALSE,2004-04-13,2004-05-20,NA,GEN,LB,898.9654954,TRUE,1.00E+07,0,898.9654954,CLOSED,,2008-07-29
1929,FALSE,2004-04-29,2005-07-18,NA,GEN,LB,10709.37328,TRUE,1.00E+07,0,10709.37328,CLOSED,,2016-02-22
1930,FALSE,2004-04-20,2004-08-06,NA,GEN,LB,14581.52296,TRUE,1.00E+07,0,14581.52296,CLOSED,,2006-10-07
1931,FALSE,2004-04-24,2004-05-10,NA,GEN,LB,11924.47473,TRUE,1.00E+07,0,11924.47473,CLOSED,,2016-03-23
1932,FALSE,2004-04-19,2004-08-20,NA,GEN,LB,1608.919117,TRUE,1.00E+07,0,1608.919117,CLOSED,,2005-04-05
1933,FALSE,2004-04-23,2004-04-30,NA,GEN,LB,10411.80453,TRUE,1.00E+07,0,10411.80453,CLOSED,,2005-05-27
1934,FALSE,2004-04-24,2004-07-02,NA,GEN,LB,16295.48925,TRUE,1.00E+07,0,16295.48925,CLOSED,,2015-04-23
1935,FALSE,2004-04-07,2004-06-22,NA,GEN,LB,3733.509901,TRUE,1.00E+07,0,3733.509901,CLOSED,,2005-06-27
1936,FALSE,2004-04-04,2004-06-07,NA,GEN,LB,5010.410971,TRUE,1.00E+07,0,5010.410971,CLOSED,,2004-11-07
1937,FALSE,2004-04-02,2004-07-11,NA,GEN,LB,2623.885328,TRUE,1.00E+07,0,2623.885328,CLOSED,,2007-06-24
1938,FALSE,2004-04-01,2004-07-31,NA,GEN,LB,1532.724649,TRUE,1.00E+07,0,1532.724649,CLOSED,,2006-04-06
1939,FALSE,2004-04-13,2004-09-12,NA,GEN,LB,4627.238893,TRUE,1.00E+07,0,4627.238893,CLOSED,,2005-08-03
1940,FALSE,2004-04-03,2004-04-09,NA,GEN,LB,2519.825983,TRUE,1.00E+07,0,2519.825983,CLOSED,,2008-07-17
1941,FALSE,2004-04-08,2004-04-24,NA,GEN,LB,4752.052594,TRUE,1.00E+07,0,4752.052594,CLOSED,,2007-03-07
1942,FALSE,2004-04-06,2004-04-27,NA,GEN,LB,14944.35138,TRUE,1.00E+07,0,14944.35138,CLOSED,,2013-03-07
1943,FALSE,2004-04-09,2004-07-16,NA,GEN,LB,16530.29066,TRUE,1.00E+07,0,16530.29066,CLOSED,,2012-06-17
1944,FALSE,2004-04-05,2004-06-19,NA,GEN,LB,2542.706346,TRUE,1.00E+07,0,2542.706346,CLOSED,,2004-08-02
1945,FALSE,2004-04-12,2004-05-09,NA,GEN,LB,519.4238781,TRUE,1.00E+07,0,519.4238781,CLOSED,,2004-06-23
1946,FALSE,2004-04-03,2004-04-27,NA,GEN,LB,15710.43905,TRUE,1.00E+07,0,15710.43905,CLOSED,,2008-08-02
1947,FALSE,2004-04-03,2004-04-19,NA,GEN,LB,13000.04939,TRUE,1.00E+07,0,13000.04939,CLOSED,,2010-11-20
1948,FALSE,2004-04-18,2004-09-01,NA,GEN,LB,3524.908399,TRUE,1.00E+07,0,3524.908399,CLOSED,,2008-11-20
1949,FALSE,2004-04-22,2004-07-27,NA,GEN,LB,1815.096158,TRUE,1.00E+07,0,1815.096158,CLOSED,,2008-01-31
1950,FALSE,2004-04-28,2004-05-13,NA,GEN,LB,19637.13313,TRUE,1.00E+07,0,19637.13313,CLOSED,,2011-06-07
1951,FALSE,2004-04-02,2004-04-07,NA,GEN,LB,2142.672879,TRUE,1.00E+07,0,2142.672879,CLOSED,,2005-05-15
1952,FALSE,2004-04-23,2004-04-30,NA,GEN,LB,10587.3449,TRUE,1.00E+07,0,10587.3449,CLOSED,,2006-01-14
1953,FALSE,2004-04-24,2004-07-22,NA,GEN,LB,8051.847479,TRUE,1.00E+07,0,8051.847479,CLOSED,,2010-10-29
1954,FALSE,2004-04-10,2004-08-27,NA,GEN,LB,5564.252788,TRUE,1.00E+07,0,5564.252788,CLOSED,,2005-01-31
1955,FALSE,2004-04-01,2004-12-01,NA,GEN,LB,3471.317678,TRUE,1.00E+07,0,3471.317678,CLOSED,,2006-11-28
1956,FALSE,2004-04-18,2004-04-19,NA,GEN,LB,4874.965838,TRUE,1.00E+07,0,4874.965838,CLOSED,,2005-05-22
1957,FALSE,2004-04-03,2004-05-30,NA,GEN,LB,6609.311376,TRUE,1.00E+07,0,6609.311376,CLOSED,,2010-07-27
1958,FALSE,2004-04-24,2004-06-21,NA,GEN,LB,1716.092634,TRUE,1.00E+07,0,1716.092634,CLOSED,,2005-04-06
1959,FALSE,2004-04-11,2004-04-28,NA,GEN,LB,66248.90828,TRUE,1.00E+07,0,66248.90828,CLOSED,,2019-07-16
1960,FALSE,2004-04-15,2004-06-10,NA,GEN,LB,17952.49391,TRUE,1.00E+07,0,17952.49391,CLOSED,,2006-04-02
1961,FALSE,2004-04-11,2004-04-13,NA,GEN,LB,1172.72396,TRUE,1.00E+07,0,1172.72396,CLOSED,,2004-11-03
1962,FALSE,2004-04-12,2005-01-03,NA,GEN,LB,2649.807959,TRUE,1.00E+07,0,2649.807959,CLOSED,,2005-04-08
1963,FALSE,2004-04-02,2004-04-13,NA,GEN,LB,985.2379151,TRUE,1.00E+07,0,985.2379151,CLOSED,,2019-02-18
1964,FALSE,2004-05-15,2004-07-14,NA,GEN,LB,2068.516084,TRUE,1.00E+07,0,2068.516084,CLOSED,,2007-05-05
1965,FALSE,2004-05-18,2004-05-20,NA,GEN,LB,8801.275241,TRUE,1.00E+07,0,8801.275241,CLOSED,,2007-08-13
1966,FALSE,2004-05-18,2004-07-06,NA,GEN,LB,14370.50937,TRUE,1.00E+07,0,14370.50937,CLOSED,,2010-02-14
1967,FALSE,2004-05-05,2004-08-20,NA,GEN,LB,10014.52429,TRUE,1.00E+07,0,10014.52429,CLOSED,,2006-02-21
1968,FALSE,2004-05-01,2004-10-06,NA,GEN,LB,11316.0139,TRUE,1.00E+07,0,11316.0139,CLOSED,,2005-06-01
1969,FALSE,2004-05-11,2004-11-12,NA,GEN,LB,43039.44657,TRUE,1.00E+07,0,43039.44657,CLOSED,,2014-04-06
1970,FALSE,2004-05-29,2004-08-06,NA,GEN,LB,3719.038326,TRUE,1.00E+07,0,3719.038326,CLOSED,,2016-06-25
1971,FALSE,2004-05-13,2004-07-26,NA,GEN,LB,26865.66899,TRUE,1.00E+07,0,26865.66899,CLOSED,,2031-02-11
1972,FALSE,2004-05-17,2004-05-26,NA,GEN,LB,1232.235543,TRUE,1.00E+07,0,1232.235543,CLOSED,,2008-10-01
1973,FALSE,2004-05-19,2004-08-07,NA,GEN,LB,6661.576216,TRUE,1.00E+07,0,6661.576216,CLOSED,,2009-12-03
1974,FALSE,2004-05-15,2004-08-04,NA,GEN,LB,8214.0486,TRUE,1.00E+07,0,8214.0486,CLOSED,,2004-09-30
1975,FALSE,2004-05-28,2004-06-08,NA,GEN,LB,3374.902875,TRUE,1.00E+07,0,3374.902875,CLOSED,,2007-05-04
1976,FALSE,2004-05-09,2004-10-31,NA,GEN,LB,4484.649788,TRUE,1.00E+07,0,4484.649788,CLOSED,,2006-03-31
1977,FALSE,2004-05-07,2004-05-12,NA,GEN,LB,5577.624759,TRUE,1.00E+07,0,5577.624759,CLOSED,,2009-08-31
1978,FALSE,2004-05-30,2005-05-21,NA,GEN,LB,1066.274638,TRUE,1.00E+07,0,1066.274638,CLOSED,,2010-05-22
1979,FALSE,2004-05-24,2005-05-05,NA,GEN,LB,4089.239913,TRUE,1.00E+07,0,4089.239913,CLOSED,,2006-04-20
1980,FALSE,2004-05-28,2004-10-08,NA,GEN,LB,3772.824767,TRUE,1.00E+07,0,3772.824767,CLOSED,,2007-04-14
1981,FALSE,2004-05-29,2004-08-15,NA,GEN,LB,3366.34406,TRUE,1.00E+07,0,3366.34406,CLOSED,,2005-08-25
1982,FALSE,2004-05-21,2004-06-22,NA,GEN,LB,8928.373826,TRUE,1.00E+07,0,8928.373826,CLOSED,,2008-02-05
1983,FALSE,2004-05-14,2004-05-25,NA,GEN,LB,16785.64456,TRUE,1.00E+07,0,16785.64456,CLOSED,,2005-09-29
1984,FALSE,2004-05-27,2004-06-14,NA,GEN,LB,12008.20259,TRUE,1.00E+07,0,12008.20259,CLOSED,,2006-02-28
1985,FALSE,2004-05-08,2004-06-11,NA,GEN,LB,10169.85791,TRUE,1.00E+07,0,10169.85791,CLOSED,,2007-01-20
1986,FALSE,2004-05-06,2004-07-28,NA,GEN,LB,16096.51982,TRUE,1.00E+07,0,16096.51982,CLOSED,,2015-01-11
1987,FALSE,2004-05-04,2004-05-19,NA,GEN,LB,4215.719219,TRUE,1.00E+07,0,4215.719219,CLOSED,,2005-03-06
1988,FALSE,2004-05-02,2004-05-15,NA,GEN,LB,2230.227584,TRUE,1.00E+07,0,2230.227584,CLOSED,,2005-10-26
1989,FALSE,2004-05-11,2004-07-12,NA,GEN,LB,3838.727706,TRUE,1.00E+07,0,3838.727706,CLOSED,,2009-03-21
1990,FALSE,2004-05-05,2004-06-21,NA,GEN,LB,31690.05415,TRUE,1.00E+07,0,31690.05415,CLOSED,,2014-12-05
1991,FALSE,2004-05-28,2004-07-10,NA,GEN,LB,8699.250929,TRUE,1.00E+07,0,8699.250929,CLOSED,,2007-01-18
1992,FALSE,2004-05-01,2004-05-18,NA,GEN,LB,5703.875104,TRUE,1.00E+07,0,5703.875104,CLOSED,,2005-04-09
1993,FALSE,2004-05-14,2005-04-03,NA,GEN,LB,15736.18424,TRUE,1.00E+07,0,15736.18424,CLOSED,,2013-03-26
1994,FALSE,2004-05-06,2004-07-18,NA,GEN,LB,28011.83314,TRUE,1.00E+07,0,28011.83314,CLOSED,,2011-05-06
1995,FALSE,2004-05-16,2004-05-30,NA,GEN,LB,3495.542177,TRUE,1.00E+07,0,3495.542177,CLOSED,,2005-06-15
1996,FALSE,2004-05-22,2005-02-17,NA,GEN,LB,25846.80399,TRUE,1.00E+07,0,25846.80399,CLOSED,,2017-08-15
1997,FALSE,2004-05-01,2004-06-16,NA,GEN,LB,5165.512952,TRUE,1.00E+07,0,5165.512952,CLOSED,,2009-07-04
1998,FALSE,2004-05-11,2004-09-17,NA,GEN,LB,8477.890982,TRUE,1.00E+07,0,8477.890982,CLOSED,,2006-01-01
1999,FALSE,2004-05-17,2004-08-02,NA,GEN,LB,6453.875784,TRUE,1.00E+07,0,6453.875784,CLOSED,,2016-12-22
2000,FALSE,2004-05-02,2004-06-22,NA,GEN,LB,1256.906712,TRUE,1.00E+07,0,1256.906712,CLOSED,,2012-06-29
2001,FALSE,2004-05-28,2005-01-20,NA,GEN,LB,2363.288942,TRUE,1.00E+07,0,2363.288942,CLOSED,,2006-01-28
2002,FALSE,2004-05-15,2004-05-26,NA,GEN,LB,13457.34139,TRUE,1.00E+07,0,13457.34139,CLOSED,,2009-04-09
2003,FALSE,2004-05-29,2004-07-05,NA,GEN,LB,3425.190916,TRUE,1.00E+07,0,3425.190916,CLOSED,,2004-10-23
2004,FALSE,2004-05-07,2004-09-25,NA,GEN,LB,17648.56073,TRUE,1.00E+07,0,17648.56073,CLOSED,,2022-06-12
2005,FALSE,2004-05-08,2004-05-27,NA,GEN,LB,1649.271255,TRUE,1.00E+07,0,1649.271255,CLOSED,,2004-11-10
2006,FALSE,2004-05-15,2004-09-26,NA,GEN,LB,8128.379512,TRUE,1.00E+07,0,8128.379512,CLOSED,,2016-01-02
2007,FALSE,2004-05-02,2004-05-03,NA,GEN,LB,4430.857542,TRUE,1.00E+07,0,4430.857542,CLOSED,,2008-02-15
2008,FALSE,2004-05-29,2004-06-03,NA,GEN,LB,35116.86166,TRUE,1.00E+07,0,35116.86166,CLOSED,,2008-12-23
2009,FALSE,2004-05-09,2004-08-04,NA,GEN,LB,8343.597858,TRUE,1.00E+07,0,8343.597858,CLOSED,,2009-09-16
2010,FALSE,2004-05-29,2004-09-14,NA,GEN,LB,2047.678007,TRUE,1.00E+07,0,2047.678007,CLOSED,,2007-12-18
2011,FALSE,2004-05-25,2004-12-10,NA,GEN,LB,5568.222447,TRUE,1.00E+07,0,5568.222447,CLOSED,,2005-09-04
2012,FALSE,2004-05-02,2004-07-03,NA,GEN,LB,722.5354761,TRUE,1.00E+07,0,722.5354761,CLOSED,,2007-02-27
2013,FALSE,2004-05-06,2004-12-19,NA,GEN,LB,3710.436529,TRUE,1.00E+07,0,3710.436529,CLOSED,,2005-03-10
2014,FALSE,2004-05-26,2004-06-14,NA,GEN,LB,557.6965234,TRUE,1.00E+07,0,557.6965234,CLOSED,,2004-08-27
2015,FALSE,2004-05-25,2004-06-13,NA,GEN,LB,77.93865427,TRUE,1.00E+07,0,77.93865427,CLOSED,,2004-06-30
2016,FALSE,2004-05-15,2004-07-23,NA,GEN,LB,12861.96161,TRUE,1.00E+07,0,12861.96161,CLOSED,,2010-04-06
2017,FALSE,2004-05-07,2004-06-27,NA,GEN,LB,653.5668351,TRUE,1.00E+07,0,653.5668351,CLOSED,,2009-03-24
2018,FALSE,2004-05-28,2004-06-16,NA,GEN,LB,1311.48791,TRUE,1.00E+07,0,1311.48791,CLOSED,,2008-08-21
2019,FALSE,2004-05-08,2004-06-04,NA,GEN,LB,9008.811761,TRUE,1.00E+07,0,9008.811761,CLOSED,,2005-10-03
2020,FALSE,2004-06-13,2004-07-09,NA,GEN,LB,2655.241089,TRUE,1.00E+07,0,2655.241089,CLOSED,,2007-01-08
2021,FALSE,2004-06-03,2004-06-18,NA,GEN,LB,4784.333224,TRUE,1.00E+07,0,4784.333224,CLOSED,,2008-06-23
2022,FALSE,2004-06-05,2004-07-03,NA,GEN,LB,7089.534393,TRUE,1.00E+07,0,7089.534393,CLOSED,,2006-03-01
2023,FALSE,2004-06-07,2004-07-13,NA,GEN,LB,11447.21255,TRUE,1.00E+07,0,11447.21255,CLOSED,,2005-03-22
2024,FALSE,2004-06-03,2004-06-22,NA,GEN,LB,1513.479027,TRUE,1.00E+07,0,1513.479027,CLOSED,,2010-07-20
2025,FALSE,2004-06-03,2004-06-04,NA,GEN,LB,719.1111366,TRUE,1.00E+07,0,719.1111366,CLOSED,,2004-12-04
2026,FALSE,2004-06-15,2004-07-28,NA,GEN,LB,3092.788319,TRUE,1.00E+07,0,3092.788319,CLOSED,,2004-12-02
2027,FALSE,2004-06-10,2004-07-19,NA,GEN,LB,25752.8153,TRUE,1.00E+07,0,25752.8153,CLOSED,,2004-12-04
2028,FALSE,2004-06-26,2004-10-11,NA,GEN,LB,2505.419745,TRUE,1.00E+07,0,2505.419745,CLOSED,,2006-07-16
2029,FALSE,2004-06-15,2004-08-09,NA,GEN,LB,4023.572614,TRUE,1.00E+07,0,4023.572614,CLOSED,,2013-05-07
2030,FALSE,2004-06-25,2004-11-07,NA,GEN,LB,5255.550509,TRUE,1.00E+07,0,5255.550509,CLOSED,,2005-06-05
2031,FALSE,2004-06-13,2004-09-02,NA,GEN,LB,16002.44139,TRUE,1.00E+07,0,16002.44139,CLOSED,,2013-08-31
2032,FALSE,2004-06-09,2004-07-30,NA,GEN,LB,1268.720086,TRUE,1.00E+07,0,1268.720086,CLOSED,,2004-09-29
2033,FALSE,2004-06-27,2004-10-09,NA,GEN,LB,24676.80706,TRUE,1.00E+07,0,24676.80706,CLOSED,,2020-07-18
2034,FALSE,2004-06-07,2004-07-29,NA,GEN,LB,515.8443602,TRUE,1.00E+07,0,515.8443602,CLOSED,,2004-12-08
2035,FALSE,2004-06-12,2004-11-28,NA,GEN,LB,6385.154075,TRUE,1.00E+07,0,6385.154075,CLOSED,,2007-07-04
2036,FALSE,2004-06-19,2004-11-07,NA,GEN,LB,20949.98226,TRUE,1.00E+07,0,20949.98226,CLOSED,,2013-12-15
2037,FALSE,2004-06-02,2004-07-10,NA,GEN,LB,1582.595045,TRUE,1.00E+07,0,1582.595045,CLOSED,,2005-09-12
2038,FALSE,2004-06-23,2004-11-14,NA,GEN,LB,7517.285989,TRUE,1.00E+07,0,7517.285989,CLOSED,,2010-09-16
2039,FALSE,2004-06-16,2004-07-25,NA,GEN,LB,6370.609478,TRUE,1.00E+07,0,6370.609478,CLOSED,,2008-12-02
2040,FALSE,2004-06-16,2004-08-23,NA,GEN,LB,23428.22441,TRUE,1.00E+07,0,23428.22441,CLOSED,,2012-07-21
2041,FALSE,2004-06-08,2005-01-07,NA,GEN,LB,1138.526278,TRUE,1.00E+07,0,1138.526278,CLOSED,,2007-11-09
2042,FALSE,2004-06-22,2004-08-27,NA,GEN,LB,14987.35372,TRUE,1.00E+07,0,14987.35372,CLOSED,,2010-01-12
2043,FALSE,2004-06-15,2004-08-27,NA,GEN,LB,11427.16056,TRUE,1.00E+07,0,11427.16056,CLOSED,,2010-05-21
2044,FALSE,2004-06-13,2004-09-18,NA,GEN,LB,35437.3732,TRUE,1.00E+07,0,35437.3732,CLOSED,,2012-04-12
2045,FALSE,2004-06-05,2004-06-14,NA,GEN,LB,1032.357307,TRUE,1.00E+07,0,1032.357307,CLOSED,,2006-11-07
2046,FALSE,2004-06-06,2005-06-23,NA,GEN,LB,7503.018082,TRUE,1.00E+07,0,7503.018082,CLOSED,,2006-09-09
2047,FALSE,2004-06-09,2004-10-25,NA,GEN,LB,2241.439258,TRUE,1.00E+07,0,2241.439258,CLOSED,,2007-04-07
2048,FALSE,2004-06-24,2004-07-23,NA,GEN,LB,1778.289454,TRUE,1.00E+07,0,1778.289454,CLOSED,,2007-11-14
2049,FALSE,2004-06-18,2004-07-01,NA,GEN,LB,3479.303762,TRUE,1.00E+07,0,3479.303762,CLOSED,,2005-09-08
2050,FALSE,2004-06-03,2004-06-06,NA,GEN,LB,4730.844369,TRUE,1.00E+07,0,4730.844369,CLOSED,,2007-08-19
2051,FALSE,2004-06-27,2004-07-28,NA,GEN,LB,4000.257924,TRUE,1.00E+07,0,4000.257924,CLOSED,,2009-03-21
2052,FALSE,2004-06-22,2004-09-17,NA,GEN,LB,16991.40106,TRUE,1.00E+07,0,16991.40106,CLOSED,,2011-01-30
2053,FALSE,2004-06-28,2004-08-10,NA,GEN,LB,5344.445288,TRUE,1.00E+07,0,5344.445288,CLOSED,,2005-06-23
2054,FALSE,2004-06-12,2004-07-02,NA,GEN,LB,1220.644827,TRUE,1.00E+07,0,1220.644827,CLOSED,,2004-09-18
2055,FALSE,2004-06-09,2004-07-11,NA,GEN,LB,3575.597576,TRUE,1.00E+07,0,3575.597576,CLOSED,,2006-02-13
2056,FALSE,2004-06-06,2004-06-13,NA,GEN,LB,8127.379462,TRUE,1.00E+07,0,8127.379462,CLOSED,,2007-10-26
2057,FALSE,2004-06-29,2004-08-08,NA,GEN,LB,20380.08138,TRUE,1.00E+07,0,20380.08138,CLOSED,,2009-12-05
2058,FALSE,2004-06-08,2004-11-03,NA,GEN,LB,1431.142799,TRUE,1.00E+07,0,1431.142799,CLOSED,,2006-04-11
2059,FALSE,2004-06-02,2004-06-20,NA,GEN,LB,822.7751219,TRUE,1.00E+07,0,822.7751219,CLOSED,,2006-08-11
2060,FALSE,2004-06-07,2004-06-29,NA,GEN,LB,15066.82971,TRUE,1.00E+07,0,15066.82971,CLOSED,,2007-09-28
2061,FALSE,2004-06-28,2004-08-17,NA,GEN,LB,17903.15009,TRUE,1.00E+07,0,17903.15009,CLOSED,,2011-05-13
2062,FALSE,2004-06-08,2004-08-21,NA,GEN,LB,8710.705686,TRUE,1.00E+07,0,8710.705686,CLOSED,,2013-07-05
2063,FALSE,2004-06-21,2005-01-18,NA,GEN,LB,5490.296131,TRUE,1.00E+07,0,5490.296131,CLOSED,,2005-03-14
2064,FALSE,2004-06-12,2004-08-18,NA,GEN,LB,15920.7744,TRUE,1.00E+07,0,15920.7744,CLOSED,,2005-05-29
2065,FALSE,2004-06-01,2004-07-18,NA,GEN,LB,31544.54955,TRUE,1.00E+07,0,31544.54955,CLOSED,,2023-10-24
2066,FALSE,2004-06-10,2004-06-27,NA,GEN,LB,10994.39213,TRUE,1.00E+07,0,10994.39213,CLOSED,,2013-05-31
2067,FALSE,2004-06-29,2004-08-30,NA,GEN,LB,1051.721463,TRUE,1.00E+07,0,1051.721463,CLOSED,,2006-05-14
2068,FALSE,2004-06-26,2004-06-30,NA,GEN,LB,12857.59966,TRUE,1.00E+07,0,12857.59966,CLOSED,,2013-10-31
2069,FALSE,2004-06-22,2004-09-04,NA,GEN,LB,4405.641298,TRUE,1.00E+07,0,4405.641298,CLOSED,,2010-06-01
2070,FALSE,2004-06-06,2004-10-17,NA,GEN,LB,4361.778878,TRUE,1.00E+07,0,4361.778878,CLOSED,,2009-07-29
2071,FALSE,2004-06-23,2004-08-02,NA,GEN,LB,9858.152409,TRUE,1.00E+07,0,9858.152409,CLOSED,,2012-05-02
2072,FALSE,2004-06-27,2004-10-15,NA,GEN,LB,2281.754652,TRUE,1.00E+07,0,2281.754652,CLOSED,,2005-07-01
2073,FALSE,2004-06-19,2004-09-07,NA,GEN,LB,9172.877403,TRUE,1.00E+07,0,9172.877403,CLOSED,,2006-12-05
2074,FALSE,2004-06-19,2004-11-15,NA,GEN,LB,5764.622353,TRUE,1.00E+07,0,5764.622353,CLOSED,,2005-06-29
2075,FALSE,2004-07-08,2005-08-10,NA,GEN,LB,10648.41087,TRUE,1.00E+07,0,10648.41087,CLOSED,,2011-06-02
2076,FALSE,2004-07-01,2004-10-01,NA,GEN,LB,25073.39679,TRUE,1.00E+07,0,25073.39679,CLOSED,,2012-03-10
2077,FALSE,2004-07-09,2004-08-02,NA,GEN,LB,11880.53423,TRUE,1.00E+07,0,11880.53423,CLOSED,,2014-05-27
2078,FALSE,2004-07-01,2004-08-19,NA,GEN,LB,11570.04094,TRUE,1.00E+07,0,11570.04094,CLOSED,,2012-03-06
2079,FALSE,2004-07-20,2004-10-06,NA,GEN,LB,5543.309563,TRUE,1.00E+07,0,5543.309563,CLOSED,,2010-02-04
2080,FALSE,2004-07-07,2004-08-17,NA,GEN,LB,6914.39889,TRUE,1.00E+07,0,6914.39889,CLOSED,,2004-09-15
2081,FALSE,2004-07-21,2004-08-01,NA,GEN,LB,10453.84932,TRUE,1.00E+07,0,10453.84932,CLOSED,,2009-05-18
2082,FALSE,2004-07-18,2004-08-03,NA,GEN,LB,5471.211862,TRUE,1.00E+07,0,5471.211862,CLOSED,,2005-04-21
2083,FALSE,2004-07-02,2004-12-06,NA,GEN,LB,26229.91487,TRUE,1.00E+07,0,26229.91487,CLOSED,,2011-05-20
2084,FALSE,2004-07-02,2004-07-03,NA,GEN,LB,12390.74294,TRUE,1.00E+07,0,12390.74294,CLOSED,,2005-11-16
