SimulationNo,OccurrenceNo,ClaimNo,ClaimMadeBusiness,Converted,AccidentDate,ReportDate,Covariate,Line,Type,TotalLoss,ClaimLiability,Limit,Deductible,TotalPayment,PaymentDate,CloseDate
1, 3231, 3231,FALSE,NA,2003-08-20,2004-12-18,NA,Line 1,Type 1,5363.76339155241,TRUE,1e+07,0,5363.76339155241,2005-10-06,2005-10-06
1, 3232, 3232,FALSE,NA,2003-08-27,2004-11-04,NA,Line 1,Type 1,5723.79097266805,TRUE,1e+07,0,5723.79097266805,2007-10-12,2007-10-12
1, 3233, 3233,FALSE,NA,2003-08-19,2004-09-17,NA,Line 1,Type 1,5659.53320274477,TRUE,1e+07,0,5659.53320274477,2004-12-04,2004-12-04
1, 3234, 3234,FALSE,NA,2003-08-14,2004-08-06,NA,Line 1,Type 1,6984.21015488706,TRUE,1e+07,0,6984.21015488706,2017-01-06,2017-01-06
1, 3235, 3235,FALSE,NA,2003-08-22,2003-12-22,NA,Line 1,Type 1,6502.73791008817,TRUE,1e+07,0,6502.73791008817,2007-04-20,2007-04-20
1, 3236, 3236,FALSE,NA,2003-08-08,2003-09-21,NA,Line 1,Type 1,5620.84149702368,TRUE,1e+07,0,5620.84149702368,2004-10-13,2004-10-13
1, 3237, 3237,FALSE,NA,2003-08-29,2007-01-29,NA,Line 1,Type 1,3979.27232481142,TRUE,1e+07,0,3979.27232481142,2007-08-05,2007-08-05
1, 3238, 3238,FALSE,NA,2003-08-13,2003-12-16,NA,Line 1,Type 1,4576.24736582757,TRUE,1e+07,0,4576.24736582757,2009-08-01,2009-08-01
1, 3239, 3239,FALSE,NA,2003-08-14,2003-12-29,NA,Line 1,Type 1,5451.90654922953,TRUE,1e+07,0,5451.90654922953,2008-07-17,2008-07-17
1, 3240, 3240,FALSE,NA,2003-08-22,2003-08-24,NA,Line 1,Type 1,5755.11247668539,TRUE,1e+07,0,5755.11247668539,2003-11-17,2003-11-17
1, 3241, 3241,FALSE,NA,2003-09-21,2004-04-11,NA,Line 1,Type 1,4694.56861660359,TRUE,1e+07,0,4694.56861660359,2009-05-06,2009-05-06
1, 3242, 3242,FALSE,NA,2003-09-29,2004-07-17,NA,Line 1,Type 1,3501.91787269177,TRUE,1e+07,0,3501.91787269177,2011-01-05,2011-01-05
1, 3243, 3243,FALSE,NA,2003-09-27,2004-02-25,NA,Line 1,Type 1,6914.52816296413,TRUE,1e+07,0,6914.52816296413,2005-01-27,2005-01-27
1, 3244, 3244,FALSE,NA,2003-09-17,2003-11-01,NA,Line 1,Type 1,4076.68483196737,TRUE,1e+07,0,4076.68483196737,2005-06-07,2005-06-07
1, 3245, 3245,FALSE,NA,2003-09-14,2004-02-23,NA,Line 1,Type 1,4514.10094579997,TRUE,1e+07,0,4514.10094579997,2010-02-13,2010-02-13
1, 3246, 3246,FALSE,NA,2003-09-05,2004-05-04,NA,Line 1,Type 1,3726.23915736737,TRUE,1e+07,0,3726.23915736737,2005-07-08,2005-07-08
1, 3247, 3247,FALSE,NA,2003-09-02,2003-10-26,NA,Line 1,Type 1,4404.76181047905,TRUE,1e+07,0,4404.76181047905,2004-07-11,2004-07-11
1, 3248, 3248,FALSE,NA,2003-09-03,2004-01-10,NA,Line 1,Type 1,5094.06161270809,TRUE,1e+07,0,5094.06161270809,2006-05-24,2006-05-24
1, 3249, 3249,FALSE,NA,2003-09-26,2003-11-12,NA,Line 1,Type 1,4758.88963643937,TRUE,1e+07,0,4758.88963643937,2008-08-20,2008-08-20
1, 3250, 3250,FALSE,NA,2003-09-14,2004-09-29,NA,Line 1,Type 1,3896.10527684279,TRUE,1e+07,0,3896.10527684279,2005-11-03,2005-11-03
1, 3251, 3251,FALSE,NA,2003-09-14,2003-09-23,NA,Line 1,Type 1,5742.05911452856,TRUE,1e+07,0,5742.05911452856,2010-02-26,2010-02-26
1, 3252, 3252,FALSE,NA,2003-09-23,2004-05-19,NA,Line 1,Type 1,4186.17479818646,TRUE,1e+07,0,4186.17479818646,2005-12-19,2005-12-19
1, 3253, 3253,FALSE,NA,2003-09-04,2003-10-26,NA,Line 1,Type 1,4421.18207826757,TRUE,1e+07,0,4421.18207826757,2006-01-20,2006-01-20
1, 3254, 3254,FALSE,NA,2003-09-25,2005-05-20,NA,Line 1,Type 1,3609.32400002427,TRUE,1e+07,0,3609.32400002427,2013-10-05,2013-10-05
1, 3255, 3255,FALSE,NA,2003-09-19,2005-06-26,NA,Line 1,Type 1,4041.33105563354,TRUE,1e+07,0,4041.33105563354,2006-06-19,2006-06-19
1, 3256, 3256,FALSE,NA,2003-09-07,2004-03-07,NA,Line 1,Type 1,5015.44970432808,TRUE,1e+07,0,5015.44970432808,2010-01-27,2010-01-27
1, 3257, 3257,FALSE,NA,2003-09-07,2004-06-29,NA,Line 1,Type 1,5848.46578612802,TRUE,1e+07,0,5848.46578612802,2007-04-02,2007-04-02
1, 3258, 3258,FALSE,NA,2003-09-21,2004-07-01,NA,Line 1,Type 1,5455.45106476587,TRUE,1e+07,0,5455.45106476587,2011-01-11,2011-01-11
1, 3259, 3259,FALSE,NA,2003-09-05,2004-02-02,NA,Line 1,Type 1,4624.81938853035,TRUE,1e+07,0,4624.81938853035,2005-01-12,2005-01-12
1, 3260, 3260,FALSE,NA,2003-09-08,2004-11-06,NA,Line 1,Type 1,4972.66112232642,TRUE,1e+07,0,4972.66112232642,2007-06-08,2007-06-08
1, 3261, 3261,FALSE,NA,2003-09-01,2003-09-03,NA,Line 1,Type 1,5754.60654938971,TRUE,1e+07,0,5754.60654938971,2004-03-08,2004-03-08
1, 3262, 3262,FALSE,NA,2003-09-22,2004-05-17,NA,Line 1,Type 1,5464.88970473771,TRUE,1e+07,0,5464.88970473771,2004-06-26,2004-06-26
1, 3263, 3263,FALSE,NA,2003-09-17,2004-05-06,NA,Line 1,Type 1,4058.13914002501,TRUE,1e+07,0,4058.13914002501,2006-04-14,2006-04-14
1, 3264, 3264,FALSE,NA,2003-09-11,2004-01-14,NA,Line 1,Type 1,5546.25472178813,TRUE,1e+07,0,5546.25472178813,2009-06-22,2009-06-22
1, 3265, 3265,FALSE,NA,2003-09-20,2003-11-17,NA,Line 1,Type 1,3889.31809074754,TRUE,1e+07,0,3889.31809074754,2009-02-27,2009-02-27
1, 3266, 3266,FALSE,NA,2003-09-24,2004-03-02,NA,Line 1,Type 1,5681.48870666064,TRUE,1e+07,0,5681.48870666064,2007-07-01,2007-07-01
1, 3267, 3267,FALSE,NA,2003-09-20,2004-03-21,NA,Line 1,Type 1,4586.70427009618,TRUE,1e+07,0,4586.70427009618,2004-03-29,2004-03-29
1, 3268, 3268,FALSE,NA,2003-09-26,2005-05-03,NA,Line 1,Type 1,5176.31769849857,TRUE,1e+07,0,5176.31769849857,2008-02-29,2008-02-29
1, 3269, 3269,FALSE,NA,2003-09-14,2003-11-18,NA,Line 1,Type 1,4738.06287895223,TRUE,1e+07,0,4738.06287895223,2008-12-13,2008-12-13
1, 3270, 3270,FALSE,NA,2003-09-17,2004-04-22,NA,Line 1,Type 1,4315.16519562155,TRUE,1e+07,0,4315.16519562155,2007-04-11,2007-04-11
1, 3271, 3271,FALSE,NA,2003-09-16,2004-06-21,NA,Line 1,Type 1,3608.55624764873,TRUE,1e+07,0,3608.55624764873,2005-04-15,2005-04-15
1, 3272, 3272,FALSE,NA,2003-09-17,2004-09-20,NA,Line 1,Type 1,4573.48111764966,TRUE,1e+07,0,4573.48111764966,2009-01-24,2009-01-24
1, 3273, 3273,FALSE,NA,2003-09-25,2004-05-24,NA,Line 1,Type 1,5922.45111829541,TRUE,1e+07,0,5922.45111829541,2006-10-07,2006-10-07
1, 3274, 3274,FALSE,NA,2003-09-12,2004-10-03,NA,Line 1,Type 1,3689.81111966802,TRUE,1e+07,0,3689.81111966802,2016-04-10,2016-04-10
1, 3275, 3275,FALSE,NA,2003-09-18,2003-10-01,NA,Line 1,Type 1,4017.73263492946,TRUE,1e+07,0,4017.73263492946,2008-05-30,2008-05-30
1, 3276, 3276,FALSE,NA,2003-09-29,2004-04-13,NA,Line 1,Type 1,4241.73962847293,TRUE,1e+07,0,4241.73962847293,2010-09-17,2010-09-17
1, 3277, 3277,FALSE,NA,2003-09-18,2004-04-05,NA,Line 1,Type 1,4488.65137954123,TRUE,1e+07,0,4488.65137954123,2006-10-15,2006-10-15
1, 3278, 3278,FALSE,NA,2003-09-05,2003-11-22,NA,Line 1,Type 1,5543.47642540788,TRUE,1e+07,0,5543.47642540788,2017-10-31,2017-10-31
1, 3279, 3279,FALSE,NA,2003-09-10,2004-11-30,NA,Line 1,Type 1,5455.39850550187,TRUE,1e+07,0,5455.39850550187,2009-03-08,2009-03-08
1, 3280, 3280,FALSE,NA,2003-09-14,2005-07-17,NA,Line 1,Type 1,5547.97607836755,TRUE,1e+07,0,5547.97607836755,2005-08-25,2005-08-25
1, 3281, 3281,FALSE,NA,2003-09-02,2004-09-13,NA,Line 1,Type 1,5152.31608194183,TRUE,1e+07,0,5152.31608194183,2005-07-08,2005-07-08
1, 3282, 3282,FALSE,NA,2003-09-16,2005-08-31,NA,Line 1,Type 1,3628.03333045214,TRUE,1e+07,0,3628.03333045214,2012-03-08,2012-03-08
1, 3283, 3283,FALSE,NA,2003-09-19,2004-02-04,NA,Line 1,Type 1,4030.46022334345,TRUE,1e+07,0,4030.46022334345,2004-04-12,2004-04-12
1, 3284, 3284,FALSE,NA,2003-09-10,2004-07-19,NA,Line 1,Type 1,5147.65340293555,TRUE,1e+07,0,5147.65340293555,2004-10-08,2004-10-08
1, 3285, 3285,FALSE,NA,2003-09-26,2004-05-22,NA,Line 1,Type 1,3612.6673097179,TRUE,1e+07,0,3612.6673097179,2006-01-10,2006-01-10
1, 3286, 3286,FALSE,NA,2003-09-26,2003-12-15,NA,Line 1,Type 1,6352.6430363757,TRUE,1e+07,0,6352.6430363757,2005-11-10,2005-11-10
1, 3287, 3287,FALSE,NA,2003-09-06,2004-08-19,NA,Line 1,Type 1,5606.97975411877,TRUE,1e+07,0,5606.97975411877,2005-01-24,2005-01-24
1, 3288, 3288,FALSE,NA,2003-09-12,2003-12-17,NA,Line 1,Type 1,5838.02457687087,TRUE,1e+07,0,5838.02457687087,2004-04-15,2004-04-15
1, 3289, 3289,FALSE,NA,2003-09-14,2003-11-15,NA,Line 1,Type 1,4541.38202643261,TRUE,1e+07,0,4541.38202643261,2003-12-21,2003-12-21
1, 3290, 3290,FALSE,NA,2003-09-22,2003-09-24,NA,Line 1,Type 1,4743.35653721352,TRUE,1e+07,0,4743.35653721352,2004-09-07,2004-09-07
1, 3291, 3291,FALSE,NA,2003-09-26,2004-02-13,NA,Line 1,Type 1,6663.15900594275,TRUE,1e+07,0,6663.15900594275,2008-03-04,2008-03-04
1, 3292, 3292,FALSE,NA,2003-09-09,2005-06-19,NA,Line 1,Type 1,5710.65015569875,TRUE,1e+07,0,5710.65015569875,2007-01-30,2007-01-30
1, 3293, 3293,FALSE,NA,2003-09-25,2004-08-28,NA,Line 1,Type 1,4680.05560742747,TRUE,1e+07,0,4680.05560742747,2005-05-23,2005-05-23
1, 3294, 3294,FALSE,NA,2003-09-07,2004-07-27,NA,Line 1,Type 1,4916.78426138452,TRUE,1e+07,0,4916.78426138452,2006-02-28,2006-02-28
1, 3295, 3295,FALSE,NA,2003-09-28,2003-12-10,NA,Line 1,Type 1,7193.73731230722,TRUE,1e+07,0,7193.73731230722,2016-02-04,2016-02-04
1, 3296, 3296,FALSE,NA,2003-09-20,2003-10-25,NA,Line 1,Type 1,6524.17334932082,TRUE,1e+07,0,6524.17334932082,2008-09-30,2008-09-30
1, 3297, 3297,FALSE,NA,2003-09-20,2003-11-20,NA,Line 1,Type 1,3519.55420162513,TRUE,1e+07,0,3519.55420162513,2007-07-16,2007-07-16
1, 3298, 3298,FALSE,NA,2003-09-15,2004-05-08,NA,Line 1,Type 1,4933.8052817069,TRUE,1e+07,0,4933.8052817069,2017-08-05,2017-08-05
1, 3299, 3299,FALSE,NA,2003-09-18,2004-07-27,NA,Line 1,Type 1,3629.66732481817,TRUE,1e+07,0,3629.66732481817,2011-06-10,2011-06-10
1, 3300, 3300,FALSE,NA,2003-09-01,2003-11-16,NA,Line 1,Type 1,5680.76969075426,TRUE,1e+07,0,5680.76969075426,2007-03-27,2007-03-27
1, 3301, 3301,FALSE,NA,2003-09-07,2004-07-28,NA,Line 1,Type 1,8255.13699461948,TRUE,1e+07,0,8255.13699461948,2008-04-28,2008-04-28
1, 3302, 3302,FALSE,NA,2003-09-08,2004-06-12,NA,Line 1,Type 1,4891.17245835569,TRUE,1e+07,0,4891.17245835569,2005-07-28,2005-07-28
1, 3303, 3303,FALSE,NA,2003-09-28,2003-09-30,NA,Line 1,Type 1,3634.95076899095,TRUE,1e+07,0,3634.95076899095,2004-04-16,2004-04-16
1, 3304, 3304,FALSE,NA,2003-09-23,2003-09-29,NA,Line 1,Type 1,5564.04912468354,TRUE,1e+07,0,5564.04912468354,2010-08-15,2010-08-15
1, 3305, 3305,FALSE,NA,2003-09-04,2004-03-29,NA,Line 1,Type 1,4028.70538309632,TRUE,1e+07,0,4028.70538309632,2007-08-15,2007-08-15
1, 3306, 3306,FALSE,NA,2003-09-19,2003-10-15,NA,Line 1,Type 1,3502.64050965552,TRUE,1e+07,0,3502.64050965552,2005-03-02,2005-03-02
1, 3307, 3307,FALSE,NA,2003-09-07,2004-02-07,NA,Line 1,Type 1,4408.47161754395,TRUE,1e+07,0,4408.47161754395,2009-07-04,2009-07-04
1, 3308, 3308,FALSE,NA,2003-09-13,2004-11-13,NA,Line 1,Type 1,4421.66760481576,TRUE,1e+07,0,4421.66760481576,2010-09-02,2010-09-02
1, 3309, 3309,FALSE,NA,2003-09-06,2004-07-10,NA,Line 1,Type 1,4337.38911945279,TRUE,1e+07,0,4337.38911945279,2010-03-09,2010-03-09
1, 3310, 3310,FALSE,NA,2003-09-26,2004-10-15,NA,Line 1,Type 1,4990.70866871735,TRUE,1e+07,0,4990.70866871735,2012-01-16,2012-01-16
1, 3311, 3311,FALSE,NA,2003-09-08,2003-12-23,NA,Line 1,Type 1,5685.80203132515,TRUE,1e+07,0,5685.80203132515,2007-04-11,2007-04-11
1, 3312, 3312,FALSE,NA,2003-09-11,2003-12-10,NA,Line 1,Type 1,4972.36136590497,TRUE,1e+07,0,4972.36136590497,2009-12-25,2009-12-25
1, 3313, 3313,FALSE,NA,2003-09-27,2004-04-05,NA,Line 1,Type 1,8176.92228780074,TRUE,1e+07,0,8176.92228780074,2005-12-17,2005-12-17
1, 3314, 3314,FALSE,NA,2003-09-14,2004-05-01,NA,Line 1,Type 1,6039.144780489,TRUE,1e+07,0,6039.144780489,2009-03-21,2009-03-21
1, 3315, 3315,FALSE,NA,2003-09-19,2003-10-12,NA,Line 1,Type 1,4320.70207869644,TRUE,1e+07,0,4320.70207869644,2004-12-17,2004-12-17
1, 3316, 3316,FALSE,NA,2003-09-18,2004-06-13,NA,Line 1,Type 1,7067.15555797421,TRUE,1e+07,0,7067.15555797421,2006-09-16,2006-09-16
1, 3317, 3317,FALSE,NA,2003-09-13,2003-10-13,NA,Line 1,Type 1,4111.53155050901,TRUE,1e+07,0,4111.53155050901,2007-08-12,2007-08-12
1, 3318, 3318,FALSE,NA,2003-09-05,2003-09-11,NA,Line 1,Type 1,5768.42746130042,TRUE,1e+07,0,5768.42746130042,2003-10-30,2003-10-30
1, 3319, 3319,FALSE,NA,2003-09-20,2003-10-08,NA,Line 1,Type 1,4768.05781884003,TRUE,1e+07,0,4768.05781884003,2009-11-15,2009-11-15
1, 3320, 3320,FALSE,NA,2003-09-29,2004-05-22,NA,Line 1,Type 1,4619.86433087438,TRUE,1e+07,0,4619.86433087438,2007-11-08,2007-11-08
1, 3321, 3321,FALSE,NA,2003-09-25,2003-11-28,NA,Line 1,Type 1,7763.43371797547,TRUE,1e+07,0,7763.43371797547,2013-01-04,2013-01-04
1, 3322, 3322,FALSE,NA,2003-09-29,2005-08-19,NA,Line 1,Type 1,4102.61515315756,TRUE,1e+07,0,4102.61515315756,2006-02-16,2006-02-16
1, 3323, 3323,FALSE,NA,2003-09-17,2004-05-15,NA,Line 1,Type 1,4160.9166473389,TRUE,1e+07,0,4160.9166473389,2009-07-15,2009-07-15
1, 3324, 3324,FALSE,NA,2003-09-23,2004-07-13,NA,Line 1,Type 1,4880.23302022985,TRUE,1e+07,0,4880.23302022985,2009-05-08,2009-05-08
1, 3325, 3325,FALSE,NA,2003-09-15,2003-10-01,NA,Line 1,Type 1,4473.05992240251,TRUE,1e+07,0,4473.05992240251,2009-02-26,2009-02-26
1, 3326, 3326,FALSE,NA,2003-09-13,2004-04-03,NA,Line 1,Type 1,4580.27566519551,TRUE,1e+07,0,4580.27566519551,2005-08-27,2005-08-27
1, 3327, 3327,FALSE,NA,2003-09-06,2003-12-10,NA,Line 1,Type 1,4088.75049712593,TRUE,1e+07,0,4088.75049712593,2007-07-31,2007-07-31
1, 3328, 3328,FALSE,NA,2003-09-20,2004-01-25,NA,Line 1,Type 1,5445.87082163237,TRUE,1e+07,0,5445.87082163237,2007-11-11,2007-11-11
1, 3329, 3329,FALSE,NA,2003-10-14,2004-02-14,NA,Line 1,Type 1,5346.42154298302,TRUE,1e+07,0,5346.42154298302,2008-06-01,2008-06-01
1, 3330, 3330,FALSE,NA,2003-10-17,2004-05-31,NA,Line 1,Type 1,3528.3863442072,TRUE,1e+07,0,3528.3863442072,2006-07-05,2006-07-05
1, 3331, 3331,FALSE,NA,2003-10-23,2004-03-03,NA,Line 1,Type 1,4930.04381305497,TRUE,1e+07,0,4930.04381305497,2010-03-19,2010-03-19
1, 3332, 3332,FALSE,NA,2003-10-16,2004-11-03,NA,Line 1,Type 1,3881.13705266494,TRUE,1e+07,0,3881.13705266494,2005-08-12,2005-08-12
1, 3333, 3333,FALSE,NA,2003-10-13,2003-11-09,NA,Line 1,Type 1,8338.25483420022,TRUE,1e+07,0,8338.25483420022,2006-10-22,2006-10-22
1, 3334, 3334,FALSE,NA,2003-10-24,2003-11-21,NA,Line 1,Type 1,4280.95317334992,TRUE,1e+07,0,4280.95317334992,2007-07-24,2007-07-24
1, 3335, 3335,FALSE,NA,2003-10-29,2004-09-24,NA,Line 1,Type 1,5959.53888162425,TRUE,1e+07,0,5959.53888162425,2008-05-31,2008-05-31
1, 3336, 3336,FALSE,NA,2003-10-15,2004-10-04,NA,Line 1,Type 1,4846.74222025422,TRUE,1e+07,0,4846.74222025422,2007-02-13,2007-02-13
1, 3337, 3337,FALSE,NA,2003-10-06,2004-03-31,NA,Line 1,Type 1,2999.32335891575,TRUE,1e+07,0,2999.32335891575,2005-03-27,2005-03-27
1, 3338, 3338,FALSE,NA,2003-10-11,2004-07-19,NA,Line 1,Type 1,4242.47667523583,TRUE,1e+07,0,4242.47667523583,2008-12-15,2008-12-15
1, 3339, 3339,FALSE,NA,2003-10-23,2003-12-09,NA,Line 1,Type 1,5605.47375212088,TRUE,1e+07,0,5605.47375212088,2017-03-14,2017-03-14
1, 3340, 3340,FALSE,NA,2003-10-28,2004-06-30,NA,Line 1,Type 1,3957.54676736629,TRUE,1e+07,0,3957.54676736629,2008-07-05,2008-07-05
1, 3341, 3341,FALSE,NA,2003-10-30,2004-07-14,NA,Line 1,Type 1,4661.98327077681,TRUE,1e+07,0,4661.98327077681,2005-11-16,2005-11-16
1, 3342, 3342,FALSE,NA,2003-10-07,2005-06-21,NA,Line 1,Type 1,6440.62421389908,TRUE,1e+07,0,6440.62421389908,2009-06-23,2009-06-23
1, 3343, 3343,FALSE,NA,2003-10-12,2004-09-05,NA,Line 1,Type 1,4997.9097526055,TRUE,1e+07,0,4997.9097526055,2011-04-20,2011-04-20
1, 3344, 3344,FALSE,NA,2003-10-04,2003-10-21,NA,Line 1,Type 1,4378.78546203901,TRUE,1e+07,0,4378.78546203901,2007-10-03,2007-10-03
1, 3345, 3345,FALSE,NA,2003-10-04,2004-01-04,NA,Line 1,Type 1,5603.01452806879,TRUE,1e+07,0,5603.01452806879,2005-10-07,2005-10-07
1, 3346, 3346,FALSE,NA,2003-10-16,2004-07-26,NA,Line 1,Type 1,7065.98854761306,TRUE,1e+07,0,7065.98854761306,2006-01-18,2006-01-18
1, 3347, 3347,FALSE,NA,2003-10-29,2004-07-26,NA,Line 1,Type 1,4608.55173321998,TRUE,1e+07,0,4608.55173321998,2016-03-25,2016-03-25
1, 3348, 3348,FALSE,NA,2003-10-28,2004-01-12,NA,Line 1,Type 1,4666.05862028455,TRUE,1e+07,0,4666.05862028455,2008-08-26,2008-08-26
1, 3349, 3349,FALSE,NA,2003-10-12,2004-06-25,NA,Line 1,Type 1,7131.91101455958,TRUE,1e+07,0,7131.91101455958,2004-12-20,2004-12-20
1, 3350, 3350,FALSE,NA,2003-10-06,2004-09-06,NA,Line 1,Type 1,3947.37021576885,TRUE,1e+07,0,3947.37021576885,2007-06-18,2007-06-18
1, 3351, 3351,FALSE,NA,2003-10-20,2004-01-29,NA,Line 1,Type 1,4873.78234344156,TRUE,1e+07,0,4873.78234344156,2007-03-25,2007-03-25
1, 3352, 3352,FALSE,NA,2003-10-12,2004-02-22,NA,Line 1,Type 1,6638.14112503789,TRUE,1e+07,0,6638.14112503789,2011-11-20,2011-11-20
1, 3353, 3353,FALSE,NA,2003-10-28,2004-05-29,NA,Line 1,Type 1,4384.70955153719,TRUE,1e+07,0,4384.70955153719,2005-04-06,2005-04-06
1, 3354, 3354,FALSE,NA,2003-10-09,2004-05-17,NA,Line 1,Type 1,4999.3814207923,TRUE,1e+07,0,4999.3814207923,2008-11-05,2008-11-05
1, 3355, 3355,FALSE,NA,2003-10-11,2003-12-10,NA,Line 1,Type 1,5179.02384959857,TRUE,1e+07,0,5179.02384959857,2007-08-20,2007-08-20
1, 3356, 3356,FALSE,NA,2003-10-18,2004-02-14,NA,Line 1,Type 1,7059.35658557127,TRUE,1e+07,0,7059.35658557127,2006-10-24,2006-10-24
1, 3357, 3357,FALSE,NA,2003-10-15,2004-07-11,NA,Line 1,Type 1,5656.05847655417,TRUE,1e+07,0,5656.05847655417,2006-06-14,2006-06-14
1, 3358, 3358,FALSE,NA,2003-10-09,2005-11-30,NA,Line 1,Type 1,4879.40607649986,TRUE,1e+07,0,4879.40607649986,2008-06-01,2008-06-01
1, 3359, 3359,FALSE,NA,2003-10-01,2005-11-01,NA,Line 1,Type 1,3825.81395378337,TRUE,1e+07,0,3825.81395378337,2006-10-27,2006-10-27
1, 3360, 3360,FALSE,NA,2003-10-08,2003-10-13,NA,Line 1,Type 1,4467.27257974891,TRUE,1e+07,0,4467.27257974891,2008-01-27,2008-01-27
1, 3361, 3361,FALSE,NA,2003-10-11,2003-12-10,NA,Line 1,Type 1,4692.32877580352,TRUE,1e+07,0,4692.32877580352,2007-04-28,2007-04-28
1, 3362, 3362,FALSE,NA,2003-10-21,2004-10-05,NA,Line 1,Type 1,3689.87278768093,TRUE,1e+07,0,3689.87278768093,2007-01-07,2007-01-07
1, 3363, 3363,FALSE,NA,2003-10-04,2004-01-02,NA,Line 1,Type 1,4369.06124599225,TRUE,1e+07,0,4369.06124599225,2009-10-22,2009-10-22
1, 3364, 3364,FALSE,NA,2003-10-06,2004-08-08,NA,Line 1,Type 1,5931.10112584339,TRUE,1e+07,0,5931.10112584339,2007-11-05,2007-11-05
1, 3365, 3365,FALSE,NA,2003-10-27,2003-11-08,NA,Line 1,Type 1,5110.11428998313,TRUE,1e+07,0,5110.11428998313,2004-05-29,2004-05-29
1, 3366, 3366,FALSE,NA,2003-10-26,2004-07-01,NA,Line 1,Type 1,5242.31191740654,TRUE,1e+07,0,5242.31191740654,2005-03-17,2005-03-17
1, 3367, 3367,FALSE,NA,2003-10-29,2004-03-16,NA,Line 1,Type 1,7259.01299926962,TRUE,1e+07,0,7259.01299926962,2010-03-11,2010-03-11
1, 3368, 3368,FALSE,NA,2003-10-04,2004-05-12,NA,Line 1,Type 1,4246.74197250815,TRUE,1e+07,0,4246.74197250815,2004-09-18,2004-09-18
1, 3369, 3369,FALSE,NA,2003-10-16,2004-05-14,NA,Line 1,Type 1,4785.72176993988,TRUE,1e+07,0,4785.72176993988,2006-12-18,2006-12-18
1, 3370, 3370,FALSE,NA,2003-10-22,2003-11-18,NA,Line 1,Type 1,5502.64333751135,TRUE,1e+07,0,5502.64333751135,2005-02-19,2005-02-19
1, 3371, 3371,FALSE,NA,2003-10-08,2003-11-09,NA,Line 1,Type 1,2868.44927444124,TRUE,1e+07,0,2868.44927444124,2006-10-10,2006-10-10
1, 3372, 3372,FALSE,NA,2003-10-19,2004-01-20,NA,Line 1,Type 1,6496.15677451428,TRUE,1e+07,0,6496.15677451428,2004-04-16,2004-04-16
1, 3373, 3373,FALSE,NA,2003-10-21,2004-03-02,NA,Line 1,Type 1,4523.7431208027,TRUE,1e+07,0,4523.7431208027,2008-05-16,2008-05-16
1, 3374, 3374,FALSE,NA,2003-10-11,2004-02-25,NA,Line 1,Type 1,4679.64167572832,TRUE,1e+07,0,4679.64167572832,2007-03-08,2007-03-08
1, 3375, 3375,FALSE,NA,2003-10-26,2005-09-13,NA,Line 1,Type 1,3932.37104015973,TRUE,1e+07,0,3932.37104015973,2013-04-29,2013-04-29
1, 3376, 3376,FALSE,NA,2003-10-03,2004-03-23,NA,Line 1,Type 1,4946.04039965125,TRUE,1e+07,0,4946.04039965125,2014-05-11,2014-05-11
1, 3377, 3377,FALSE,NA,2003-10-10,2005-11-09,NA,Line 1,Type 1,5022.01060619075,TRUE,1e+07,0,5022.01060619075,2006-02-06,2006-02-06
1, 3378, 3378,FALSE,NA,2003-10-23,2004-03-13,NA,Line 1,Type 1,3375.93686140422,TRUE,1e+07,0,3375.93686140422,2004-10-17,2004-10-17
1, 3379, 3379,FALSE,NA,2003-10-29,2004-09-20,NA,Line 1,Type 1,5685.30778711178,TRUE,1e+07,0,5685.30778711178,2006-02-03,2006-02-03
1, 3380, 3380,FALSE,NA,2003-10-20,2005-06-17,NA,Line 1,Type 1,6276.7836195393,TRUE,1e+07,0,6276.7836195393,2010-02-15,2010-02-15
1, 3381, 3381,FALSE,NA,2003-10-23,2004-02-09,NA,Line 1,Type 1,5656.24743929415,TRUE,1e+07,0,5656.24743929415,2010-07-14,2010-07-14
1, 3382, 3382,FALSE,NA,2003-10-18,2003-12-07,NA,Line 1,Type 1,4889.20423589885,TRUE,1e+07,0,4889.20423589885,2004-11-18,2004-11-18
1, 3383, 3383,FALSE,NA,2003-10-24,2003-11-25,NA,Line 1,Type 1,5881.53315503231,TRUE,1e+07,0,5881.53315503231,2004-11-16,2004-11-16
1, 3384, 3384,FALSE,NA,2003-10-19,2003-10-30,NA,Line 1,Type 1,5740.41086937948,TRUE,1e+07,0,5740.41086937948,2008-07-25,2008-07-25
1, 3385, 3385,FALSE,NA,2003-10-08,2004-02-18,NA,Line 1,Type 1,4910.89618658351,TRUE,1e+07,0,4910.89618658351,2006-01-17,2006-01-17
1, 3386, 3386,FALSE,NA,2003-10-18,2004-01-09,NA,Line 1,Type 1,5642.45037041681,TRUE,1e+07,0,5642.45037041681,2011-01-17,2011-01-17
1, 3387, 3387,FALSE,NA,2003-10-10,2004-02-04,NA,Line 1,Type 1,3995.70121053709,TRUE,1e+07,0,3995.70121053709,2011-02-05,2011-02-05
1, 3388, 3388,FALSE,NA,2003-10-08,2004-01-03,NA,Line 1,Type 1,5447.53061602966,TRUE,1e+07,0,5447.53061602966,2006-09-13,2006-09-13
1, 3389, 3389,FALSE,NA,2003-10-19,2004-01-17,NA,Line 1,Type 1,3175.97778345947,TRUE,1e+07,0,3175.97778345947,2016-09-07,2016-09-07
