SimulationNo,OccurrenceNo,ClaimNo,TransactionDate,Action,CaseReserve,Payment,Loss
1,11614,11614,2012-08-06,PMT,-4457.15903268167,6020.33329058898,0
1,11615,11615,2012-03-12,RPT,2273.85469664452,0,0
1,11615,11615,2012-03-30,INT40,0,0,0
1,11615,11615,2012-04-12,INT70,0,0,0
1,11615,11615,2012-04-21,INT90,0,0,0
1,11615,11615,2012-04-26,PMT,-2273.85469664452,3789.75782774087,0
1,11616,11616,2010-10-09,RPT,2655.53107260254,0,0
1,11616,11616,2011-02-04,INT40,0,0,0
1,11616,11616,2011-05-03,INT70,0,0,0
1,11616,11616,2011-06-30,RES,0,0,0
1,11616,11616,2011-07-01,INT90,0,0,0
1,11616,11616,2011-07-30,PMT,-2655.53107260254,4425.88512100424,0
1,11617,11617,2011-10-10,RPT,2888.0645277757,0,0
1,11617,11617,2012-06-30,RES,0,0,0
1,11617,11617,2013-06-30,RES,0,0,0
1,11617,11617,2014-06-30,RES,0,0,0
1,11617,11617,2015-06-30,RES,0,0,0
1,11617,11617,2015-09-23,INT40,0,0,0
1,11617,11617,2016-06-30,RES,0,0,0
1,11617,11617,2017-06-30,RES,0,0,0
1,11617,11617,2018-06-30,RES,0,0,0
1,11617,11617,2018-09-09,INT70,0,0,0
1,11617,11617,2019-06-30,RES,0,0,0
1,11617,11617,2020-06-30,RES,0,0,0
1,11617,11617,2020-08-31,INT90,0,0,0
1,11617,11617,2021-06-30,RES,1615.95039339292,0,0
1,11617,11617,2021-08-27,PMT,-4504.01492116863,4813.44087962617,0
1,11618,11618,2010-12-01,RPT,3192.27410485108,0,0
1,11618,11618,2011-03-07,INT40,0,0,0
1,11618,11618,2011-05-17,INT70,0,0,0
1,11618,11618,2011-06-30,RES,0,0,0
1,11618,11618,2011-07-04,INT90,0,0,0
1,11618,11618,2011-07-28,PMT,-3192.27410485108,5320.45684141847,0
1,11619,11619,2010-12-02,RPT,3267.14843225471,0,0
1,11619,11619,2011-06-30,RES,0,0,0
1,11619,11619,2012-06-30,RES,0,0,0
1,11619,11619,2013-06-30,RES,0,0,0
1,11619,11619,2014-06-30,RES,0,0,0
1,11619,11619,2015-06-30,RES,0,0,0
1,11619,11619,2016-06-30,RES,0,0,0
1,11619,11619,2017-06-30,RES,0,0,0
1,11619,11619,2018-03-10,INT40,0,0,0
1,11619,11619,2018-06-30,RES,0,0,0
1,11619,11619,2019-06-30,RES,0,0,0
1,11619,11619,2020-06-30,RES,0,0,0
1,11619,11619,2021-06-30,RES,0,0,0
1,11619,11619,2022-06-30,RES,0,0,0
1,11619,11619,2023-06-30,RES,0,0,0
1,11619,11619,2023-08-22,INT70,0,0,0
1,11619,11619,2024-06-30,RES,0,0,0
1,11619,11619,2025-06-30,RES,0,0,0
1,11619,11619,2026-06-30,RES,0,0,0
1,11619,11619,2027-04-10,INT90,0,0,0
1,11619,11619,2027-06-30,RES,264.837404934915,0,0
1,11619,11619,2028-06-30,RES,1201.1213160617,0,0
1,11619,11619,2029-02-02,PMT,-4733.10715325133,5445.24738709119,0
1,1162,1162,2002-08-01,RPT,2280.97706307992,0,0
1,1162,1162,2003-06-05,INT40,0,0,0
1,1162,1162,2003-06-30,RES,0,0,0
1,1162,1162,2004-01-23,INT70,0,0,0
1,1162,1162,2004-06-25,INT90,0,0,0
1,1162,1162,2004-06-30,RES,100.587834169542,0,0
1,1162,1162,2004-09-10,PMT,-2381.56489724946,3801.62843846653,0
1,11620,11620,2011-10-31,RPT,3926.22232209446,0,0
1,11620,11620,2012-06-30,RES,0,0,0
1,11620,11620,2013-04-29,INT40,0,0,0
1,11620,11620,2013-06-30,RES,0,0,0
1,11620,11620,2014-06-13,INT70,0,0,0
1,11620,11620,2014-06-30,RES,0,0,0
1,11620,11620,2015-03-13,INT90,0,0,0
1,11620,11620,2015-06-30,RES,2080.95531566354,0,0
1,11620,11620,2015-07-28,PMT,-6007.177637758,6543.70387015744,0
1,11621,11621,2011-11-25,RPT,2530.77995067806,0,0
1,11621,11621,2012-06-30,RES,0,0,0
1,11621,11621,2013-06-30,RES,0,0,0
1,11621,11621,2014-06-30,RES,0,0,0
1,11621,11621,2014-12-24,INT40,0,0,0
1,11621,11621,2015-06-30,RES,0,0,0
1,11621,11621,2016-06-30,RES,0,0,0
1,11621,11621,2017-04-15,INT70,0,0,0
1,11621,11621,2017-06-30,RES,0,0,0
1,11621,11621,2018-06-30,RES,0,0,0
1,11621,11621,2018-10-30,INT90,0,0,0
1,11621,11621,2019-06-30,RES,1459.1884400306,0,0
1,11621,11621,2019-08-07,PMT,-3989.96839070866,4217.96658446344,0
1,11622,11622,2011-01-04,RPT,2579.42333741707,0,0
1,11622,11622,2011-06-30,RES,0,0,0
1,11622,11622,2012-06-30,RES,0,0,0
1,11622,11622,2013-06-30,RES,0,0,0
1,11622,11622,2014-06-30,RES,0,0,0
1,11622,11622,2014-09-29,INT40,0,0,0
1,11622,11622,2015-06-30,RES,0,0,0
1,11622,11622,2016-06-30,RES,0,0,0
1,11622,11622,2017-06-30,RES,0,0,0
1,11622,11622,2017-07-17,INT70,0,0,0
1,11622,11622,2018-06-30,RES,0,0,0
1,11622,11622,2019-05-30,INT90,0,0,0
1,11622,11622,2019-06-30,RES,155.870110738609,0,0
1,11622,11622,2020-05-05,PMT,-2735.29344815567,4299.03889569511,0
1,11623,11623,2012-09-07,RPT,3287.06329526871,0,0
1,11623,11623,2013-06-30,RES,0,0,0
1,11623,11623,2014-03-23,INT40,0,0,0
1,11623,11623,2014-06-30,RES,0,0,0
1,11623,11623,2015-05-18,INT70,0,0,0
1,11623,11623,2015-06-30,RES,0,0,0
1,11623,11623,2016-02-23,INT90,0,0,0
1,11623,11623,2016-06-30,RES,1988.61480496684,0,0
1,11623,11623,2016-07-13,PMT,-5275.67810023555,5478.43882544785,0
1,11624,11624,2010-09-26,RPT,3809.15055000658,0,0
1,11624,11624,2011-06-30,RES,0,0,0
1,11624,11624,2012-06-30,RES,0,0,0
1,11624,11624,2013-02-22,INT40,0,0,0
1,11624,11624,2013-06-30,RES,0,0,0
1,11624,11624,2014-06-30,RES,0,0,0
1,11624,11624,2014-12-13,INT70,0,0,0
1,11624,11624,2015-06-30,RES,0,0,0
1,11624,11624,2016-02-26,INT90,0,0,0
1,11624,11624,2016-06-30,RES,1442.36138758776,0,0
1,11624,11624,2016-10-03,PMT,-5251.51193759434,6348.58425001097,0
1,11625,11625,2011-11-27,RPT,2548.12439903104,0,0
1,11625,11625,2012-06-30,RES,0,0,0
1,11625,11625,2013-06-30,RES,0,0,0
1,11625,11625,2014-06-30,RES,0,0,0
1,11625,11625,2015-06-30,RES,0,0,0
1,11625,11625,2016-06-30,RES,0,0,0
1,11625,11625,2016-08-07,INT40,0,0,0
1,11625,11625,2017-06-30,RES,0,0,0
1,11625,11625,2018-06-30,RES,0,0,0
1,11625,11625,2019-06-30,RES,0,0,0
1,11625,11625,2020-02-15,INT70,0,0,0
1,11625,11625,2020-06-30,RES,0,0,0
1,11625,11625,2021-06-30,RES,0,0,0
1,11625,11625,2022-06-21,INT90,0,0,0
1,11625,11625,2022-06-30,RES,0,0,0
1,11625,11625,2023-06-30,RES,1480.85960876524,0,0
1,11625,11625,2023-08-24,PMT,-4028.98400779628,4246.87399838507,0
1,11626,11626,2010-09-17,RPT,4370.98948820688,0,0
1,11626,11626,2011-06-30,RES,0,0,0
1,11626,11626,2012-06-30,RES,0,0,0
1,11626,11626,2013-06-30,RES,0,0,0
1,11626,11626,2013-12-28,INT40,0,0,0
1,11626,11626,2014-06-30,RES,0,0,0
1,11626,11626,2015-06-30,RES,0,0,0
1,11626,11626,2016-06-13,INT70,0,0,0
1,11626,11626,2016-06-30,RES,0,0,0
1,11626,11626,2017-06-30,RES,0,0,0
1,11626,11626,2018-02-02,INT90,0,0,0
1,11626,11626,2018-06-30,RES,1444.34388788667,0,0
1,11626,11626,2018-11-28,PMT,-5815.33337609355,7284.9824803448,0
1,11627,11627,2010-12-04,RPT,3711.2442772932,0,0
1,11627,11627,2011-06-10,INT40,0,0,0
1,11627,11627,2011-06-30,RES,0,0,0
1,11627,11627,2011-10-29,INT70,0,0,0
1,11627,11627,2012-01-31,INT90,0,0,0
1,11627,11627,2012-03-18,PMT,-3711.2442772932,6185.407128822,0
1,11628,11628,2010-10-30,RPT,2529.02336539043,0,0
1,11628,11628,2011-06-30,RES,0,0,0
1,11628,11628,2012-06-30,RES,0,0,0
1,11628,11628,2013-06-30,RES,0,0,0
1,11628,11628,2014-06-30,RES,0,0,0
1,11628,11628,2015-06-30,RES,0,0,0
1,11628,11628,2015-07-29,INT40,0,0,0
1,11628,11628,2016-06-30,RES,0,0,0
1,11628,11628,2017-06-30,RES,0,0,0
1,11628,11628,2018-06-30,RES,0,0,0
1,11628,11628,2019-02-17,INT70,0,0,0
1,11628,11628,2019-06-30,RES,0,0,0
1,11628,11628,2020-06-30,RES,0,0,0
1,11628,11628,2021-06-30,RES,0,0,0
1,11628,11628,2021-07-03,INT90,0,0,0
1,11628,11628,2022-06-30,RES,1409.68338403265,0,0
1,11628,11628,2022-09-09,PMT,-3938.70674942308,4215.03894231739,0
1,11629,11629,2011-05-20,RPT,2447.62654439665,0,0
1,11629,11629,2011-06-09,INT40,0,0,0
1,11629,11629,2011-06-25,INT70,0,0,0
1,11629,11629,2011-06-30,RES,0,0,0
1,11629,11629,2011-07-05,INT90,0,0,0
1,11629,11629,2011-07-10,PMT,-2447.62654439665,4079.37757399442,0
1,1163,1163,2002-03-06,RPT,2852.90698466615,0,0
1,1163,1163,2002-06-30,RES,0,0,0
1,1163,1163,2003-06-30,RES,0,0,0
1,1163,1163,2004-06-11,INT40,0,0,0
1,1163,1163,2004-06-30,RES,0,0,0
1,1163,1163,2005-06-30,RES,0,0,0
1,1163,1163,2006-02-22,INT70,0,0,0
1,1163,1163,2006-06-30,RES,0,0,0
1,1163,1163,2007-04-12,INT90,0,0,0
1,1163,1163,2007-06-30,RES,725.860392233901,0,0
1,1163,1163,2007-11-05,PMT,-3578.76737690006,4754.84497444359,0
1,11630,11630,2011-02-22,RPT,2678.67298051021,0,0
1,11630,11630,2011-03-28,INT40,0,0,0
1,11630,11630,2011-04-22,INT70,0,0,0
1,11630,11630,2011-05-09,INT90,0,0,0
1,11630,11630,2011-05-18,PMT,-2678.67298051021,4464.45496751702,0
1,11631,11631,2010-10-10,RPT,3102.29487312774,0,0
1,11631,11631,2011-02-23,INT40,0,0,0
1,11631,11631,2011-06-06,INT70,0,0,0
1,11631,11631,2011-06-30,RES,0,0,0
1,11631,11631,2011-08-13,INT90,0,0,0
1,11631,11631,2011-09-16,PMT,-3102.29487312774,5170.4914552129,0
1,11632,11632,2010-12-13,RPT,2120.1490319767,0,0
1,11632,11632,2010-12-17,INT40,0,0,0
1,11632,11632,2010-12-20,INT70,0,0,0
1,11632,11632,2010-12-22,INT90,0,0,0
1,11632,11632,2010-12-23,PMT,-2120.1490319767,3533.58171996116,0
1,11633,11633,2010-10-02,RPT,3741.91163274893,0,0
1,11633,11633,2010-12-25,INT40,0,0,0
1,11633,11633,2011-02-26,INT70,0,0,0
1,11633,11633,2011-04-09,INT90,0,0,0
1,11633,11633,2011-04-30,PMT,-3741.91163274893,6236.51938791489,0
1,11634,11634,2012-01-04,RPT,2547.02528981468,0,0
1,11634,11634,2012-02-28,INT40,0,0,0
1,11634,11634,2012-04-09,INT70,0,0,0
1,11634,11634,2012-05-06,INT90,0,0,0
1,11634,11634,2012-05-20,PMT,-2547.02528981468,4245.04214969113,0
1,11635,11635,2010-11-04,RPT,2771.61468431011,0,0
1,11635,11635,2011-03-12,INT40,0,0,0
1,11635,11635,2011-06-16,INT70,0,0,0
1,11635,11635,2011-06-30,RES,0,0,0
1,11635,11635,2011-08-19,INT90,0,0,0
1,11635,11635,2011-09-20,PMT,-2771.61468431011,4619.35780718351,0
1,11636,11636,2010-12-12,RPT,3300.28458298519,0,0
1,11636,11636,2010-12-19,INT40,0,0,0
1,11636,11636,2010-12-25,INT70,0,0,0
1,11636,11636,2010-12-28,INT90,0,0,0
1,11636,11636,2010-12-30,PMT,-3300.28458298519,5500.47430497532,0
1,11637,11637,2011-09-28,RPT,1926.48318630878,0,0
1,11637,11637,2012-06-02,INT40,0,0,0
1,11637,11637,2012-06-30,RES,0,0,0
1,11637,11637,2012-12-04,INT70,0,0,0
1,11637,11637,2013-04-07,INT90,0,0,0
1,11637,11637,2013-06-08,PMT,-1926.48318630878,3210.80531051463,0
1,11638,11638,2010-10-16,RPT,2436.91385530003,0,0
1,11638,11638,2011-06-30,RES,0,0,0
1,11638,11638,2011-08-16,INT40,0,0,0
1,11638,11638,2012-03-31,INT70,0,0,0
1,11638,11638,2012-06-30,RES,0,0,0
1,11638,11638,2012-08-30,INT90,0,0,0
1,11638,11638,2012-11-14,PMT,-2436.91385530003,4061.52309216672,0
1,11639,11639,2011-03-09,RPT,2921.05057832444,0,0
1,11639,11639,2011-06-30,RES,0,0,0
1,11639,11639,2012-06-30,RES,0,0,0
1,11639,11639,2013-06-30,RES,0,0,0
1,11639,11639,2013-11-04,INT40,0,0,0
1,11639,11639,2014-06-30,RES,0,0,0
1,11639,11639,2015-06-30,RES,0,0,0
1,11639,11639,2015-11-02,INT70,0,0,0
1,11639,11639,2016-06-30,RES,0,0,0
1,11639,11639,2017-03-01,INT90,0,0,0
1,11639,11639,2017-06-30,RES,968.468080768466,0,0
1,11639,11639,2017-10-30,PMT,-3889.51865909291,4868.41763054074,0
1,1164,1164,2003-03-14,RPT,2741.59643741707,0,0
1,1164,1164,2003-06-30,RES,0,0,0
1,1164,1164,2003-07-20,INT40,0,0,0
1,1164,1164,2003-10-25,INT70,0,0,0
1,1164,1164,2003-12-28,INT90,0,0,0
1,1164,1164,2004-01-29,PMT,-2741.59643741707,4569.32739569511,0
1,11640,11640,2010-11-22,RPT,2301.28787291007,0,0
1,11640,11640,2011-06-30,RES,0,0,0
1,11640,11640,2012-06-30,RES,0,0,0
1,11640,11640,2013-01-20,INT40,0,0,0
1,11640,11640,2013-06-30,RES,0,0,0
1,11640,11640,2014-06-30,RES,0,0,0
1,11640,11640,2014-09-05,INT70,0,0,0
1,11640,11640,2015-06-30,RES,0,0,0
1,11640,11640,2015-10-05,INT90,0,0,0
1,11640,11640,2016-04-20,PMT,-2301.28787291007,3835.47978818345,0
1,11641,11641,2010-11-13,RPT,2301.59469393814,0,0
1,11641,11641,2011-06-30,RES,0,0,0
1,11641,11641,2012-06-30,RES,0,0,0
1,11641,11641,2013-05-25,INT40,0,0,0
1,11641,11641,2013-06-30,RES,0,0,0
1,11641,11641,2014-06-30,RES,0,0,0
1,11641,11641,2015-04-17,INT70,0,0,0
1,11641,11641,2015-06-30,RES,0,0,0
1,11641,11641,2016-06-30,RES,0,0,0
1,11641,11641,2016-07-22,INT90,0,0,0
1,11641,11641,2017-03-10,PMT,-2301.59469393814,3835.99115656356,0
1,11642,11642,2011-01-07,RPT,2808.32793592205,0,0
1,11642,11642,2011-01-18,INT40,0,0,0
1,11642,11642,2011-01-26,INT70,0,0,0
1,11642,11642,2011-01-31,INT90,0,0,0
1,11642,11642,2011-02-03,PMT,-2808.32793592205,4680.54655987009,0
1,11643,11643,2010-09-29,RPT,4750.06278009599,0,0
1,11643,11643,2011-02-23,INT40,0,0,0
1,11643,11643,2011-06-14,INT70,0,0,0
1,11643,11643,2011-06-30,RES,0,0,0
1,11643,11643,2011-08-26,INT90,0,0,0
1,11643,11643,2011-10-02,PMT,-4750.06278009599,7916.77130015998,0
1,11644,11644,2011-03-23,RPT,3011.22313290269,0,0
1,11644,11644,2011-06-30,RES,0,0,0
1,11644,11644,2012-06-30,RES,0,0,0
1,11644,11644,2013-06-30,RES,0,0,0
1,11644,11644,2013-10-08,INT40,0,0,0
1,11644,11644,2014-06-30,RES,0,0,0
1,11644,11644,2015-06-30,RES,0,0,0
1,11644,11644,2015-09-06,INT70,0,0,0
1,11644,11644,2016-06-30,RES,0,0,0
1,11644,11644,2016-12-14,INT90,0,0,0
1,11644,11644,2017-06-30,RES,1705.41040716988,0,0
1,11644,11644,2017-08-04,PMT,-4716.63354007257,5018.70522150448,0
1,11645,11645,2011-12-05,RPT,2820.64113107308,0,0
1,11645,11645,2012-02-13,INT40,0,0,0
1,11645,11645,2012-04-05,INT70,0,0,0
1,11645,11645,2012-05-11,INT90,0,0,0
1,11645,11645,2012-05-28,PMT,-2820.64113107308,4701.06855178846,0
1,11646,11646,2010-12-16,RPT,2050.34021611152,0,0
1,11646,11646,2011-06-30,RES,0,0,0
1,11646,11646,2011-07-31,INT40,0,0,0
1,11646,11646,2012-01-17,INT70,0,0,0
1,11646,11646,2012-05-09,INT90,0,0,0
1,11646,11646,2012-06-30,RES,1246.35613372093,0,0
1,11646,11646,2012-07-05,PMT,-3296.69634983245,3417.2336935192,0
1,11647,11647,2011-08-20,RPT,2103.3831695266,0,0
1,11647,11647,2012-06-30,RES,0,0,0
1,11647,11647,2012-09-15,INT40,0,0,0
1,11647,11647,2013-06-30,RES,0,0,0
1,11647,11647,2013-07-06,INT70,0,0,0
1,11647,11647,2014-01-18,INT90,0,0,0
1,11647,11647,2014-04-26,PMT,-2103.3831695266,3505.63861587766,0
1,11648,11648,2010-10-23,RPT,4028.10053249218,0,0
1,11648,11648,2010-11-29,INT40,0,0,0
1,11648,11648,2010-12-27,INT70,0,0,0
1,11648,11648,2011-01-15,INT90,0,0,0
1,11648,11648,2011-01-24,PMT,-4028.10053249218,6713.50088748696,0
1,11649,11649,2011-10-19,RPT,2814.76754942516,0,0
1,11649,11649,2012-02-16,INT40,0,0,0
1,11649,11649,2012-05-17,INT70,0,0,0
1,11649,11649,2012-06-30,RES,0,0,0
1,11649,11649,2012-07-16,INT90,0,0,0
1,11649,11649,2012-08-15,PMT,-2814.76754942516,4691.27924904193,0
1,1165,1165,2003-03-22,RPT,2760.22220887017,0,0
1,1165,1165,2003-05-12,INT40,0,0,0
1,1165,1165,2003-06-20,INT70,0,0,0
1,1165,1165,2003-06-30,RES,0,0,0
1,1165,1165,2003-07-15,INT90,0,0,0
1,1165,1165,2003-07-28,PMT,-2760.22220887017,4600.37034811695,0
1,11650,11650,2012-06-29,RPT,2853.31866493708,0,0
1,11650,11650,2012-06-30,RES,0,0,0
1,11650,11650,2013-06-30,RES,0,0,0
1,11650,11650,2014-01-16,INT40,0,0,0
1,11650,11650,2014-06-30,RES,0,0,0
1,11650,11650,2015-03-16,INT70,0,0,0
1,11650,11650,2015-06-30,RES,0,0,0
1,11650,11650,2015-12-24,INT90,0,0,0
1,11650,11650,2016-05-13,PMT,-2853.31866493708,4755.53110822846,0
1,11651,11651,2011-06-17,RPT,4117.8809418193,0,0
1,11651,11651,2011-06-30,RES,0,0,0
1,11651,11651,2012-01-04,INT40,0,0,0
1,11651,11651,2012-06-03,INT70,0,0,0
1,11651,11651,2012-06-30,RES,0,0,0
1,11651,11651,2012-09-12,INT90,0,0,0
1,11651,11651,2012-11-01,PMT,-4117.8809418193,6863.13490303216,0
1,11652,11652,2011-06-26,RPT,3023.44072164263,0,0
1,11652,11652,2011-06-30,RES,0,0,0
1,11652,11652,2012-05-19,INT40,0,0,0
1,11652,11652,2012-06-30,RES,0,0,0
1,11652,11652,2013-01-19,INT70,0,0,0
1,11652,11652,2013-06-30,RES,0,0,0
1,11652,11652,2013-07-02,INT90,0,0,0
1,11652,11652,2013-09-22,PMT,-3023.44072164263,5039.06786940438,0
1,11653,11653,2010-11-30,RPT,2574.67897552389,0,0
1,11653,11653,2011-06-30,RES,0,0,0
1,11653,11653,2012-02-07,INT40,0,0,0
1,11653,11653,2012-06-30,RES,0,0,0
1,11653,11653,2012-12-29,INT70,0,0,0
1,11653,11653,2013-06-30,RES,0,0,0
1,11653,11653,2013-08-02,INT90,0,0,0
1,11653,11653,2013-11-19,PMT,-2574.67897552389,4291.13162587315,0
1,11654,11654,2011-03-11,RPT,4318.49786633144,0,0
1,11654,11654,2011-06-30,RES,0,0,0
1,11654,11654,2012-06-30,RES,0,0,0
1,11654,11654,2013-02-21,INT40,0,0,0
1,11654,11654,2013-06-30,RES,0,0,0
1,11654,11654,2014-06-30,RES,0,0,0
1,11654,11654,2014-08-09,INT70,0,0,0
1,11654,11654,2015-06-30,RES,0,0,0
1,11654,11654,2015-08-01,INT90,0,0,0
1,11654,11654,2016-01-26,PMT,-4318.49786633144,7197.49644388574,0
1,11655,11655,2012-01-16,RPT,2471.89214073467,0,0
1,11655,11655,2012-06-30,RES,0,0,0
1,11655,11655,2013-04-08,INT40,0,0,0
1,11655,11655,2013-06-30,RES,0,0,0
1,11655,11655,2014-03-10,INT70,0,0,0
1,11655,11655,2014-06-30,RES,0,0,0
1,11655,11655,2014-10-20,INT90,0,0,0
1,11655,11655,2015-02-09,PMT,-2471.89214073467,4119.82023455778,0
1,11656,11656,2010-10-11,RPT,2069.87258837285,0,0
1,11656,11656,2011-06-30,RES,0,0,0
1,11656,11656,2012-06-30,RES,0,0,0
1,11656,11656,2012-10-10,INT40,0,0,0
1,11656,11656,2013-06-30,RES,0,0,0
1,11656,11656,2014-04-11,INT70,0,0,0
1,11656,11656,2014-06-30,RES,0,0,0
1,11656,11656,2015-04-10,INT90,0,0,0
1,11656,11656,2015-06-30,RES,608.674861603707,0,0
1,11656,11656,2015-10-10,PMT,-2678.54744997656,3449.78764728809,0
1,11657,11657,2010-12-12,RPT,2907.73272579986,0,0
1,11657,11657,2011-06-30,RES,0,0,0
1,11657,11657,2012-05-08,INT40,0,0,0
1,11657,11657,2012-06-30,RES,0,0,0
1,11657,11657,2013-05-27,INT70,0,0,0
1,11657,11657,2013-06-30,RES,0,0,0
1,11657,11657,2014-02-08,INT90,0,0,0
1,11657,11657,2014-06-16,PMT,-2907.73272579986,4846.22120966644,0
1,11658,11658,2012-02-14,RPT,2392.92871510625,0,0
1,11658,11658,2012-06-30,RES,0,0,0
1,11658,11658,2013-06-30,RES,0,0,0
1,11658,11658,2014-01-11,INT40,0,0,0
1,11658,11658,2014-06-30,RES,0,0,0
1,11658,11658,2015-06-17,INT70,0,0,0
1,11658,11658,2015-06-30,RES,0,0,0
1,11658,11658,2016-05-31,INT90,0,0,0
1,11658,11658,2016-06-30,RES,276.56504858863,0,0
1,11658,11658,2016-11-21,PMT,-2669.49376369488,3988.21452517709,0
1,11659,11659,2010-09-13,RPT,3174.11426868137,0,0
1,11659,11659,2010-10-14,INT40,0,0,0
1,11659,11659,2010-11-06,INT70,0,0,0
1,11659,11659,2010-11-21,INT90,0,0,0
1,11659,11659,2010-11-29,PMT,-3174.11426868137,5290.19044780228,0
1,1166,1166,2002-02-24,RPT,2716.93468805397,0,0
1,1166,1166,2002-06-30,RES,0,0,0
1,1166,1166,2003-03-31,INT40,0,0,0
1,1166,1166,2003-06-30,RES,0,0,0
1,1166,1166,2004-01-24,INT70,0,0,0
1,1166,1166,2004-06-30,RES,0,0,0
1,1166,1166,2004-08-11,INT90,0,0,0
1,1166,1166,2004-11-19,PMT,-2716.93468805397,4528.22448008995,0
1,11660,11660,2011-02-26,RPT,3159.52520071142,0,0
1,11660,11660,2011-06-30,RES,0,0,0
1,11660,11660,2011-07-03,INT40,0,0,0
1,11660,11660,2011-10-06,INT70,0,0,0
1,11660,11660,2011-12-08,INT90,0,0,0
1,11660,11660,2012-01-09,PMT,-3159.52520071142,5265.87533451904,0
1,11661,11661,2010-10-12,RPT,2806.1120667105,0,0
1,11661,11661,2011-06-30,RES,0,0,0
1,11661,11661,2012-06-30,RES,0,0,0
1,11661,11661,2013-06-30,RES,0,0,0
1,11661,11661,2014-06-30,RES,0,0,0
1,11661,11661,2015-01-07,INT40,0,0,0
1,11661,11661,2015-06-30,RES,0,0,0
1,11661,11661,2016-06-30,RES,0,0,0
1,11661,11661,2017-06-30,RES,0,0,0
1,11661,11661,2018-03-14,INT70,0,0,0
1,11661,11661,2018-06-30,RES,0,0,0
1,11661,11661,2019-06-30,RES,0,0,0
1,11661,11661,2020-04-26,INT90,0,0,0
1,11661,11661,2020-06-30,RES,314.609309468446,0,0
1,11661,11661,2021-05-18,PMT,-3120.72137617895,4676.8534445175,0
1,11662,11662,2010-10-04,RPT,4414.24517878816,0,0
1,11662,11662,2011-03-20,INT40,0,0,0
1,11662,11662,2011-06-30,RES,0,0,0
1,11662,11662,2011-07-23,INT70,0,0,0
1,11662,11662,2011-10-14,INT90,0,0,0
1,11662,11662,2011-11-25,PMT,-4414.24517878816,7357.07529798027,0
1,11663,11663,2010-10-02,RPT,2879.34429214731,0,0
1,11663,11663,2011-01-22,INT40,0,0,0
1,11663,11663,2011-04-16,INT70,0,0,0
1,11663,11663,2011-06-11,INT90,0,0,0
1,11663,11663,2011-06-30,RES,1302.56051311426,0,0
1,11663,11663,2011-07-09,PMT,-4181.90480526157,4798.90715357885,0
1,11664,11664,2011-04-08,RPT,2452.67545694132,0,0
1,11664,11664,2011-05-09,INT40,0,0,0
1,11664,11664,2011-06-02,INT70,0,0,0
1,11664,11664,2011-06-17,INT90,0,0,0
1,11664,11664,2011-06-25,PMT,-2452.67545694132,4087.79242823553,0
1,11665,11665,2012-02-06,RPT,3402.83374338529,0,0
1,11665,11665,2012-06-30,RES,0,0,0
1,11665,11665,2012-10-11,INT40,0,0,0
1,11665,11665,2013-04-15,INT70,0,0,0
1,11665,11665,2013-06-30,RES,0,0,0
1,11665,11665,2013-08-17,INT90,0,0,0
1,11665,11665,2013-10-18,PMT,-3402.83374338529,5671.38957230881,0
1,11666,11666,2011-02-12,RPT,3391.22517811736,0,0
1,11666,11666,2011-05-18,INT40,0,0,0
1,11666,11666,2011-06-30,RES,0,0,0
1,11666,11666,2011-07-28,INT70,0,0,0
1,11666,11666,2011-09-13,INT90,0,0,0
1,11666,11666,2011-10-07,PMT,-3391.22517811736,5652.04196352894,0
1,11667,11667,2011-01-25,RPT,3591.1369151146,0,0
1,11667,11667,2011-06-30,RES,0,0,0
1,11667,11667,2012-06-30,RES,0,0,0
1,11667,11667,2013-06-30,RES,0,0,0
1,11667,11667,2014-06-30,RES,0,0,0
1,11667,11667,2015-06-30,RES,0,0,0
1,11667,11667,2016-06-30,RES,0,0,0
1,11667,11667,2017-06-30,RES,0,0,0
1,11667,11667,2017-11-24,INT40,0,0,0
1,11667,11667,2018-06-30,RES,0,0,0
1,11667,11667,2019-06-30,RES,0,0,0
1,11667,11667,2020-06-30,RES,0,0,0
1,11667,11667,2021-06-30,RES,0,0,0
1,11667,11667,2022-06-30,RES,0,0,0
1,11667,11667,2023-01-08,INT70,0,0,0
1,11667,11667,2023-06-30,RES,0,0,0
1,11667,11667,2024-06-30,RES,0,0,0
1,11667,11667,2025-06-30,RES,0,0,0
1,11667,11667,2026-06-08,INT90,0,0,0
1,11667,11667,2026-06-30,RES,0,0,0
1,11667,11667,2027-06-30,RES,1484.35962276181,0,0
1,11667,11667,2028-02-22,PMT,-5075.49653787642,5985.22819185767,0
1,11668,11668,2010-09-29,RPT,3792.7685778178,0,0
1,11668,11668,2011-06-30,RES,0,0,0
1,11668,11668,2012-03-07,INT40,0,0,0
1,11668,11668,2012-06-30,RES,0,0,0
1,11668,11668,2013-04-04,INT70,0,0,0
1,11668,11668,2013-06-30,RES,0,0,0
1,11668,11668,2013-12-23,INT90,0,0,0
1,11668,11668,2014-05-03,PMT,-3792.7685778178,6321.28096302967,0
1,11669,11669,2010-10-01,RPT,2536.54474804093,0,0
1,11669,11669,2011-06-30,RES,0,0,0
1,11669,11669,2011-11-16,INT40,0,0,0
1,11669,11669,2012-06-30,RES,0,0,0
1,11669,11669,2012-09-20,INT70,0,0,0
1,11669,11669,2013-04-13,INT90,0,0,0
1,11669,11669,2013-06-30,RES,1279.78716859653,0,0
